time;time;;;;;;;;;;;;
187;172;;;;;;;;;;;;
191;198;;;;;;;;;;;;
156;176;;;;;;;;;;;;
169;253;;;;;;;;;;;;
176;152;;;;;;;;;;;;
208;172;;;;;;;;;;;;
178;155;;;;;;;;;;;;
177;275;;;;;;;;;;;;
170;152;;;;;;;;;;;;
264;294;;;;;;;;;;;;
168;206;;;;;;;;;;;;
189;217;;;;;;;;;;;;
192;182;;;;;;;;;;;;
177;169;;;;;;;;;;;;
157;164;;;;;;;;;;;;
172;172;;;;;;;;;;;;
231;166;;;;;;;;;;;;
170;194;;;;;;;;;;;;
188;201;;;;;;;;;;;;
157;199;;;;;;;;;;;;
157;192;;;;;;;;;;;;
175;184;;;;;;;;;;;;
176;165;;;;;;;;;;;;
156;194;;;;;;;;;;;;
173;167;;;;;;;;;;;;
187;155;;;;;;;;;;;;
167;221;;;;;;;;;;;;
173;163;;;;;;;;;;;;
174;164;;;;;;;;;;;;
156;209;;;;;;;;;;;;
170;171;;;;;;;;;;;;
172;167;;;;;;;;;;;;
223;170;;;;;;;;;;;;
157;199;;;;;;;;;;;;
158;212;;;;;;;;;;;;
191;175;;;;;;;;;;;;
173;183;;;;;;;;;;;;
171;217;;;;;;;;;;;;
177;166;;;;;;;;;;;;
181;157;;;;;;;;;;;;
199;247;;;;;;;;;;;;
171;195;;;;;;;;;;;;
191;268;;;;;;;;;;;;
163;196;;;;;;;;;;;;
187;266;;;;;;;;;;;;
259;273;;;;;;;;;;;;
204;214;;;;;;;;;;;;
189;161;;;;;;;;;;;;
174;199;;;;;;;;;;;;
173;155;;;;;;;;;;;;
172;161;;;;;;;;;;;;
178;178;;;;;;;;;;;;
173;157;;;;;;;;;;;;
172;156;;;;;;;;;;;;
158;176;;;;;;;;;;;;
172;162;;;;;;;;;;;;
170;171;;;;;;;;;;;;
158;179;;;;;;;;;;;;
158;160;;;;;;;;;;;;
157;168;;;;;;;;;;;;
154;180;;;;;;;;;;;;
157;164;;;;;;;;;;;;
170;211;;;;;;;;;;;;
156;174;;;;;;;;;;;;
157;170;;;;;;;;;;;;
204;161;;;;;;;;;;;;
174;222;;;;;;;;;;;;
175;166;;;;;;;;;;;;
161;152;;;;;;;;;;;;
171;176;;;;;;;;;;;;
170;165;;;;;;;;;;;;
160;168;;;;;;;;;;;;
159;182;;;;;;;;;;;;
182;218;;;;;;;;;;;;
244;175;;;;;;;;;;;;
194;203;;;;;;;;;;;;
263;273;;;;;;;;;;;;
247;162;;;;;;;;;;;;
174;167;;;;;;;;;;;;
170;163;;;;;;;;;;;;
189;161;;;;;;;;;;;;
173;154;;;;;;;;;;;;
169;189;;;;;;;;;;;;
190;170;;;;;;;;;;;;
173;156;;;;;;;;;;;;
212;161;;;;;;;;;;;;
180;174;;;;;;;;;;;;
172;188;;;;;;;;;;;;
172;198;;;;;;;;;;;;
171;170;;;;;;;;;;;;
172;174;;;;;;;;;;;;
173;173;;;;;;;;;;;;
229;267;;;;;;;;;;;;
207;226;;;;;;;;;;;;
189;163;;;;;;;;;;;;
591;540;;;;;;;;;;;;
235;175;;;;;;;;;;;;
157;164;;;;;;;;;;;;
591;537;;;;;;;;;;;;
204;181;;;;;;;;;;;;
156;161;;;;;;;;;;;;
592;538;;;;;;;;;;;;
200;185;;;;;;;;;;;;
158;164;;;;;;;;;;;;
170;182;;;;;;;;;;;;
174;154;;;;;;;;;;;;
174;188;;;;;;;;;;;;
173;159;;;;;;;;;;;;
170;182;;;;;;;;;;;;
172;177;;;;;;;;;;;;
170;223;;;;;;;;;;;;
174;177;;;;;;;;;;;;
190;223;;;;;;;;;;;;
157;188;;;;;;;;;;;;
173;174;;;;;;;;;;;;
172;160;;;;;;;;;;;;
176;160;;;;;;;;;;;;
159;155;;;;;;;;;;;;
229;255;;;;;;;;;;;;
187;210;;;;;;;;;;;;
170;159;;;;;;;;;;;;
177;170;;;;;;;;;;;;
159;190;;;;;;;;;;;;
190;172;;;;;;;;;;;;
